user_id,parking_id,driving_years,age_group,prefer_cheaper,prefer_near,prefer_easy,chosen
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,봉천복개3 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,독산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,신답고가 주변(구),0,20,1,1,1,0
u_init,동대문소방서노상(구),0,20,1,1,1,0
u_init,여의도공원앞1 노상주차장(구),0,20,1,1,1,0
u_init,청계2(북2) 공영주차장(시),0,20,1,1,1,0
u_init,청계2(북2) 공영주차장(시),0,20,1,1,1,0
u_init,청계2(북2) 공영주차장(시),0,20,1,1,1,0
u_init,청계2(북2) 공영주차장(시),0,20,1,1,1,0
u_init,청계2(북2) 공영주차장(시),0,20,1,1,1,0
u_init,청계2(북2) 공영주차장(시),0,20,1,1,1,0
u_init,청계2(북2) 공영주차장(시),0,20,1,1,1,0
u_init,청계2(북2) 공영주차장(시),0,20,1,1,1,0
u_init,청계2(북2) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(북1) 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,가마산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계3(남) 공영주차장(시),0,20,1,1,1,0
u_init,청계6(청평화) 공영주차장(시),0,20,1,1,1,0
u_init,청계6(청평화) 공영주차장(시),0,20,1,1,1,0
u_init,청계6(청평화) 공영주차장(시),0,20,1,1,1,0
u_init,청계6(청평화) 공영주차장(시),0,20,1,1,1,0
u_init,청계6(청평화) 공영주차장(시),0,20,1,1,1,0
u_init,청계1(남) 공영주차장(시),0,20,1,1,1,0
u_init,소파로케이블카앞 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남대문 화물 공영주차장(시),0,20,1,1,1,0
u_init,남대문 화물 공영주차장(시),0,20,1,1,1,0
u_init,남대문 화물 공영주차장(시),0,20,1,1,1,0
u_init,남대문 화물 공영주차장(시),0,20,1,1,1,0
u_init,남대문 화물 공영주차장(시),0,20,1,1,1,0
u_init,남대문 화물 공영주차장(시),0,20,1,1,1,0
u_init,남대문 화물 공영주차장(시),0,20,1,1,1,0
u_init,남대문 화물 공영주차장(시),0,20,1,1,1,0
u_init,남대문 화물 공영주차장(시),0,20,1,1,1,0
u_init,한진면세점 앞(구),0,20,1,1,1,0
u_init,해운센터 앞(구),0,20,1,1,1,0
u_init,해운센터 앞(구),0,20,1,1,1,0
u_init,해운센터 앞(구),0,20,1,1,1,0
u_init,해운센터 앞(구),0,20,1,1,1,0
u_init,해운센터 앞(구),0,20,1,1,1,0
u_init,해운센터 앞(구),0,20,1,1,1,0
u_init,해운센터 앞(구),0,20,1,1,1,0
u_init,해운센터 앞(구),0,20,1,1,1,0
u_init,해운센터 앞(구),0,20,1,1,1,0
u_init,신설동 공영주차장(시),0,20,1,1,1,0
u_init,천호2동노외주차장(구),0,20,1,1,1,0
u_init,구의3동 공영주차장(구),0,20,1,1,1,0
u_init,광진광장 공영주차장(구),0,20,1,1,1,0
u_init,암사1동 주차장(구),0,20,1,1,1,0
u_init,양화진 공영주차장(구),0,20,1,1,1,0
u_init,망원1-2 공영주차장(구),0,20,1,1,1,0
u_init,휘경유수지 공영주차장(구),0,20,1,1,1,0
u_init,덕원주차장(구),0,20,1,1,1,0
u_init,청계주차장(구),0,20,1,1,1,0
u_init,영등포동제3공영(구),0,20,1,1,1,0
u_init,신길1동공영(구),0,20,1,1,1,0
u_init,청파동1마을공원공영주차장(구),0,20,1,1,1,0
u_init,청파동청사(구),0,20,1,1,1,0
u_init,용산전자상가4(구),0,20,1,1,1,0
u_init,후암동주차장(구),0,20,1,1,1,0
u_init,영등포구청역 공영주차장(시),0,20,1,1,1,0
u_init,잠실역 공영주차장(시),0,20,1,1,1,0
u_init,장안2동 공영주차장(시),0,20,1,1,1,0
u_init,해방촌노외 공영주차장(구),0,20,1,1,1,0
u_init,당산노외 공영주차장(시),0,20,1,1,1,0
u_init,명일동 공영주차장(시),0,20,1,1,1,0
u_init,도곡로21길 7 공영주차장(구),0,20,1,1,1,0
u_init,탄천제2호 공영주차장(구),0,20,1,1,1,0
u_init,영희초교 공영주차장(구),0,20,1,1,1,0
u_init,배봉공영주차장(구),0,20,1,1,1,0
u_init,하늘공원주차장(구),0,20,1,1,1,0
u_init,개봉1동마을공동주차장(구),0,20,1,1,1,0
u_init,개봉1동 노외주차장(구),0,20,1,1,1,0
u_init,양재시민의숲(매헌)역 공영주차장(구),0,20,1,1,1,0
u_init,송정동(건물) 공영주차장(구),0,20,1,1,1,0
u_init,동작대교 공영주차장(시),0,20,1,1,1,0
u_init,망원동 공영주차장(시),0,20,1,1,1,0
u_init,개화역 공영주차장(시),0,20,1,1,1,0
u_init,신대방역 공영주차장(시),0,20,1,1,1,0
u_init,구로디지털단지역(상) 공영주차장(시),0,20,1,1,1,0
u_init,학여울 공영주차장(시),0,20,1,1,1,0
u_init,일원터널 공영주차장(시),0,20,1,1,1,0
u_init,창동역(서) 공영주차장(시),0,20,1,1,1,0
u_init,청암공영주차장(무인)(구),0,20,1,1,1,0
u_init,은혜공영주차장(무인)(구),0,20,1,1,1,0
u_init,송천동공영주차장(구),0,20,1,1,1,0
u_init,수유일공원공영주차장(구),0,20,1,1,1,0
u_init,번2동 공영주차장(무인)(구),0,20,1,1,1,0
u_init,미아동공영주차장(구),0,20,1,1,1,0
u_init,수유동쌈지마당공영주차장(구),0,20,1,1,1,0
u_init,당곡중학교공영 (지하주차장)(구),0,20,1,1,1,0
u_init,석계역 공영주차장(시),0,20,1,1,1,0
u_init,동구로 공영주차장(시),0,20,1,1,1,0
u_init,한마음주차장(구),0,20,1,1,1,0
u_init,적선동 주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,해군본부앞 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,가산동 금천교 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,당산고가밑 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,을지로 공영주차장(시),0,20,1,1,1,0
u_init,연신중학교지하공동주차장(구),0,20,1,1,1,0
u_init,구청앞(구),0,20,1,1,1,0
u_init,신길5동 공영(구),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,남산공원 소월로 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,탑골공원 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,탑골공원 관광버스전용 주차장(시),0,20,1,1,1,0
u_init,청계산근린광장(구),0,20,1,1,1,0
u_init,강일동 주차장(구),0,20,1,1,1,0
u_init,이경시장 공영주차장(구),0,20,1,1,1,0
u_init,번동 햇살 주차장(구),0,20,1,1,1,0
u_init,봉수대공영주차장(구),0,20,1,1,1,0
u_init,양천사회단체봉사센터(구),0,20,1,1,1,0
u_init,목동타운홀(구),0,20,1,1,1,0
u_init,마천동3(건축물식)(구),0,20,1,1,1,0
u_init,문정 공영주차장(구),0,20,1,1,1,0
u_init,대림노외 공영주차장(시),0,20,1,1,1,0
